clinic_id,clinic_name,location_address
957_1,AdventHealth Sleep Center Shawnee Mission,"8901 W. 74th Street 225, Shawnee Mission, KS 66204"
959_1,Children's Mercy Kansas City Adele Hall Campus,"2401 Gillham Road, Kansas City, MO 64108"
960_1,Center for Sleep Health,"2345 McGee Street, Kansas City, MO 64108"
962_1,St. Mary Medical Center Sleep Diagnostics Lab,"1500 S. Lake Park Avenue, Hobart, IN 46342"
964_1,Lake Granbury Medical Center Sleep Disorders Center,"1322 Paluxy Road 1, Granbury, TX 76048"
966_1,Preston Memorial Hospital Sleep Center,"12302 Veterans Memorial Highway, Reedsville, WV 26547"
967_1,"Universal Sleep Disorder Centers, Inc.","6900 Turkey Lake Road Suite 1-1, Orlando, Fl 32819-4707"
969_1,Stillwater Medical Center Sleep Lab,"1323 W. 6th Avenue, Stillwater, OK 74074"
970_1,Community Hospital Sleep Diagnostics Center,"10110 Don Powers Drive 201B, Munster, IN 46321"
973_1,East Ohio Regional Hospital Sleep Center,"90 North 4th Street, Martins Ferry, OH 43935"
974_1,Mon Health Sleep Center,"1188 Pineview Drive 100, Morgantown, WV 26505"
975_1,New Liberty Hospital Corporation,"2525 Glenn Hendren Drive, Liberty, MO 64068"
978_1,Ascension St. Joseph-Joliet,"333 Madison Street, Joliet, IL 60435"
979_1,ADVENTHEALTH OTTAWA HEALTH PARK- SLEEP CLINIC,"901 S. Main Street, Ottawa, KS 66067"
981_1,Silver Cross Sleep Disorders Center,"1890 Silver Cross Boulevard Pavilion A 525, New Lenox, IL 60451"
984_1,Fostoria Community Hospital Sleep Center,"501 Van Buren Street, Fostoria, OH 44830"
986_1,UH Baney Health Center,"1941 S Baney Road Suite 300, Ashland, OH 44805"
987_3,WVU Medicine Sleep Evaluation Center,"Fairmont Medical Center, 4th Floor, 1325 Locust Avenue, Fairmont, WV 26554"
988_1,Goshen Physicians Sleep and Allergy Clinic,"2417 Berkshire Drive, Goshen, IN 46526"
990_1,Aultman Sleep Disorders Center,"340 Oxford Street, Dover, OH 44622"
992_1,Northwest Health La Porte Sleep Disorders Center,"1331 State Street, La Porte, IN 46350"
993_1,The Center for Sleep Medicine,"10640 W. 165th Street, Orland Park, IL 60467"
994_1,UH Samaritan Medical Center Sleep Lab,"2212 Mifflin Avenue, Ashland, Ohio 44805"
997_1,Bon Secours Sleep Disorders Center,"5875 Bremo Road Suite 709, Richmond, VA 23226"
1000_1,St. Catherine Hospital Sleep Diagnostics Center,"4321 Fir Street, East Chicago, IN 46312"
1002_1,"Georgetown Sleep Center, PA","3121 Northwest Boulevard, Georgetown, TX 78628"
1003_1,Sleep Disorders Center,"1400 West Main Street, Bellevue, Ohio 44811"
1003_2,Sleep Disorders Center,"1506 Conwell Avenue, Willard, OH 44890"
1004_1,Valley Health Sleep Centers,"200 Memorial Drive, Luray, VA 22835"
1005_1,Sleep Disorders Center,"5844 NW Barry Road, Kansas City, MO 64154"
1010_1,Baylor Scott & White Round Rock Sleep,"302 University Boulevard, Round Rock, TX 78665"
1015_1,OSF Sleep - Mendota,"1401 East 12th Street, Mendota IL 61342"
1016_1,Advanced Sleep Care,"324 East Milltown Road, Wooster, OH 44691"
1020_1,Wood County Pulmonology,"960 W. Wooster, Suite 105, Bowling Green, OH 43402"
1022_1,Wood County Hospital Sleep Disorders Center,"950 W. Wooster, Bowling Green, OH 43402"
1024_1,OSF Healthcare Little Company of Mary Medical Center,"2800 West 95th Street, Evergreen Park, IL 60805"
1027_1,Bon Secours Sleep Disorders Centers,"8266 Atlee Road, Suite 229, Mechanicsville, Virginia 23116"
1028_1,Mercy Sleep Center Logan County,"200 S. Academy Road, Guthrie, OK 73044"
1030_1,Valley Health Sleep Centers,"759 S. Main Street, Woodstock, VA 22664"
1032_1,Advanced Sleep Centers,"13455 Cutten Road, Suite 2K, Houston, Texas 77069"
1032_2,Advanced Sleep Centers,"3200 Steck Avenue Suite 220, Austin TX 78757"
1033_1,Aultman Orrville Sleep Center,"832 South Main Street, Orrville, OH 44667"
1034_1,Mercy Sleep Center,"4345 W. Memorial Road Suite 100, Oklahoma City, OK 73134"
1036_1,Duly Health and Care,"1100 W 31st Street, Downers Grove, Illinois 60515"
1038_1,North Austin Texas Children's Hospital,"9835 N. Lake Creek Parkway Children's Sleep Center, Austin, TX 78717"
1040_1,The Sleep Center of Austin,"5929 Balcones Drive Suite 303, Austin, TX 78703"
1042_1,Midwest Center for Sleep Disorders,"1452 Sycamore Road, Yorkville, IL 60560"
1042_2,Midwest Center for Sleep Disorders,"2088 Ogden Avenue, Suite 260, Aurora, IL 60504"
1043_1,Loyola Center for Sleep Disorders at Burr Ridge,"6800 N. Frontage Road, Burr Ridge, IL 60527"
1046_1,Edward Sleep Center,"1259 Rickert Drive 100, Naperville, IL 60540"
1053_3,Corewell Health Lakeland Hospitals Sleep Medicine,"3535 West 13 Mile Road, Suite 344, Royal Oak, MI 48073"
1053_4,Corewell Health Lakeland Hospitals Sleep Medicine,"225 North State Street, Reed City, MI 49677"
1053_5,Corewell Health Lakeland Hospitals Sleep Medicine,"705 South Greenville West Drive, Suite 202, Greenville, MI 48838"
1053_6,Corewell Health Lakeland Hospitals Sleep Medicine,"16310 West 12 Mile Road, Southfield, MI 48076"
1053_7,Corewell Health Lakeland Hospitals Sleep Medicine,"6105 Wilson Avenue SW, Wyoming, MI 49418"
1053_10,Corewell Health Lakeland Hospitals Sleep Medicine,"3577 West 13 Mile Road, Suite 202, Royal Oak, MI 48073"
1058_3,Hinsdale Sleep Center,"908 N. Elm Street, Suite 315, Hinsdale, IL 60521"
1061_1,Loyola University Medical Center,"2160 S. First Avenue, Maywood, IL 60153"
1062_1,Cleveland Clinic Mercy Sleep Center,"1320 Mercy Drive NW 406, Canton, OH 44708"
1069_1,RUSH Oak Park Sleep Center,"520 S. Maple Avenue, Oak Park, IL 60304-1097"
1070_1,Tidewater Lung and Sleep Center,"2790 Godwin Boulevard, Suffolk, VA 23434"
1070_2,Tidewater Lung and Sleep Center,"1500 Breezeport Way, Suffolk, VA 23435"
1070_3,Tidewater Lung and Sleep Center,"516 Innovation Drive, Chesapeake, VA 23320"
1075_1,Elmhurst Memorial Sleep Center,"701 S. Main Street, Lombard, IL 60148"
1076_1,"Cardiovascular Medicine, PLLC","600 North College, Geneseo, IL 61254"
1076_3,"Cardiovascular Medicine, PLLC","4480 Utica Ridge Road, Suite 2222, Bettendorf, IA 52722"
1076_4,"Cardiovascular Medicine, PLLC","1223 S Gear Avenue, Burlington, IA 52655"
1078_1,Northwestern Medicine Center for Sleep Health at Central DuPage Hospital,"25 N. Winfield Road, 2nd Floor West, Winfield, IL 60190"
1079_1,Aultman Sleep Disorders Center,"6100 Whipple Avenue NW, North Canton, OH 44720"
1080_1,Sleep Medicine - North Canton Campus,"6076 Whipple Avenue Northwest, North Canton, Ohio 44720"
1082_1,LifeLine Sleep Centers,"4880 S. Main Street,  Suite 6, Akron, OH 44319"
1084_1,Valley Health Sleep Centers,"1840 Amherst Street, Winchester, VA 22601"
1084_2,Valley Health Sleep Centers,"363 Sunrise Boulevard, Romney, WV 26757"
1085_1,University of Toledo Medical Center,"3000 Arlington Avenue, Toledo, OH 43614"
1090_1,Riverside Neurology and Sleep Specialists,"120 Kings Way, Suite 2700, Williamsburg, VA 23185"
1094_1,Mercy St. Charles Sleep Disorders Center - a location of Mercy Health St. Vincent Medical Center,"2600 Navarre Avenue 5th Floor, Oregon, OH 43616"
1095_1,UH RBC Medina Health Center,"2520 Columbus Avenue Suite H, Sandusky, OH 44870"
1095_2,UH RBC Medina Health Center,"11100 Euclid Avenue Suite 604, Cleveland, OH 44106"
1095_3,UH RBC Medina Health Center,"5850 Landerbrook Drive Suite 220, Mayfield Heights, OH 44124"
1095_4,UH RBC Medina Health Center,"4176 State Route 306 Suite 300, Willoughby, OH 44094"
1095_5,UH RBC Medina Health Center,"11100 Euclid Avenue 8th Floor, Cleveland, OH 44106"
1095_6,UH RBC Medina Health Center,"29160 Center Ridge Road Building 1 Suite A, Westlake, OH 44145"
1095_7,UH RBC Medina Health Center,"4001 Carrick Drive Suite 220, Medina, OH 44256"
1099_1,Virginia Neurology & Sleep Centers,"3897 Bridge Road 100, Suffolk, VA 23435"
1100_1,Sleep Disorders Center,"Suite B-06 1875 Dempster Street Parkside Center, Park Ridge, IL 60068"
1101_1,Firelands Regional Medical Center,"1111 Hayes Avenue, Sandusky, OH 44870"
1103_1,Alexian Brothers Sleep Health Center,"955 Beisner Road, Elk Grove Village, IL 60007"
1104_1,Mercy St. Anne- Woodley Sleep Center (A location of Mercy Health St. Vincent Medical Center),"3829 Woodley Road Building A, Toledo, OH 43606"
1106_1,Flower Hospital,"5200 Harroun Road, Sylvania, Ohio 43560"
1110_1,Coldwater Regional Hospital,"274 East Chicago Street, Coldwater, Michigan 49036"
1111_1,CGH Sleep Center,"100 E. Lefevre Road, Sterling, IL 61081"
1112_1,OSF Healthcare Saint Katharine Medical Center Sleep Lab,"215 East 1st Street, Dixon, IL 61021"
1114_1,Cleveland Clinic Akron General Medical Center Sleep Disorders Center,"1 Akron General Avenue, Akron, OH 44307"
1115_1,Sleep Medicine - Akron Campus,"215 West Bowery Street, Level 6, Akron, Ohio 44308"
1117_1,Bath Sleep Center,"4125 Medina Road, Akron, Ohio 44333"
1118_1,NorthShore University HealthSystem Old Orchard Sleep Center,"9977 Woods Drive 178, Skokie, IL 60077"
1119_1,Tri State Lung and Sleep Associates,"16218 Saint Clair Avenue, East Liverpool, OH 43920"
1121_1,"Advanced Neurology and Sleep Clinic, LLC","40 N Airlite Street, Suite 4, Elgin, IL 60123"
1122_1,Riverside Sleep Disorders Center,"12200 Warwick Boulevard, Suite 210, Newport News, VA 23601"
1126_1,"Sound Sleep, LLC","400 Holiday Court 103, Warrenton, VA 20186"
1131_1,Western Reserve Hospital Sleep Center,"1900 23rd Street, Cuyahoga Falls, OH 44223"
1134_2,Center for Pediatric Sleep Medicine,"850 Southampton Avenue, Norfolk, VA 23510"
1135_1,Eastern Virginia Medical School Sleep Medicine Division,"855 West Brambleton Avenue, Norfolk, VA 23510"
1139_2,Center for Pediatric Sleep Medicine / Health Center at Oakbrooke,"Children's Pavilion, Norfolk, VA 23507"
1139_3,Center for Pediatric Sleep Medicine / Health Center at Oakbrooke,"601 Childrens Lane, Norfolk, VA 23507"
1139_5,Center for Pediatric Sleep Medicine / Health Center at Oakbrooke,"500 Discovery Drive 202, Chesapeake, VA 23320"
1140_1,Virginia Neurology & Sleep Centers,"516 Innovation Drive Suite 203, Chesapeake, VA 23321"
1140_2,Virginia Neurology & Sleep Centers,"637 Kingsborough Square, Suite E Chesapeake, VA 23320"
1141_1,Progressive Neurology and Sleep Center,"501 Baylor Court, Suite 100, Chesapeake, VA 23320"
1146_1,University of Pittsburgh Sleep Medicine Center,"815 Freeport Road, Pittsburgh, PA 15215"
1146_3,University of Pittsburgh Sleep Medicine Center,"200 Lothrop Street, Pittsburgh, PA 15213"
1146_4,University of Pittsburgh Sleep Medicine Center,"3459 Fifth Avenue, Suite S639.11, Pittsburgh, PA 15213"
1150_1,Strongsville Family Health & Surgery Center,"16761 South Park Center, Strongsville, Ohio 44136"
1152_1,NorthShore University HealthSystem Sleep Center Bannockburn,"2151 Waukegan Road Suite 120, Bannockburn, IL 60015"
1153_1,Riverside Neurology & Sleep Specialists,"7547 Medical Drive, Suite 1300, Gloucester, VA 23061"
1154_1,Broadview Heights Medical Center,"2001 E. Royalton Road, Broadview Heights, OH 44147"
1156_1,Monroeville Sleep Medicine Center,"400 Oxford Drive, Monroeville, PA 15146"
1159_1,Bronson Sleep Health,"3200 West Centre Suite 203, Portage, MI 49024"
1160_1,Cleveland Clinic Sleep Disorders Center North Olmsted,"24901 Country Club Boulevard Rm 257, North Olmsted, OH 44070"
1161_1,St.John Hospital,"29000 Center Ridge Road, Westlake, OH 44145"
1164_1,Cleveland Clinic Avon Hospital,"33300 Cleveland Clinic Boulevard, Avon, Ohio 44011"
1166_1,Baylor Scott & White Sleep Center - Horseshoe Bay,"201 Bay West Boulevard, Horseshoe Bay, TX 78657"
1171_1,Cleveland Clinic Sleep Disorders Center Twinsburg,"8971 Wilcox Drive 306, Twinsburg, OH 44087"
1175_1,Cleveland Clinic Sleep Disorders Center Independence,"5051 W. Creek Road 501, Independence, OH 44131"
1182_1,Borgess Health Park Sleep Center,"3035 Capital Avenue Southwest, Battle Creek, MI 49015"
1186_1,Kansas Sleep Medicine,"9300 E 29th Street N, Suite 330, Wichita, KS 67226"
1188_1,MetroHealth Center for Sleep Medicine,"2500 MetroHealth Drive H329, Cleveland, OH 44109"
1190_1,Akron Children's Hospital Sleep Medicine,"Main Hospital Building, 214 West Bowery Street, 2nd Floor - Yellow Elevator, Akron, Ohio 44308"
1190_2,Akron Children's Hospital Sleep Medicine,"6505 Market Street, Building D 3rd Floor, Boardman, OH 44512"
1192_1,Ascension Via Christi Sleep Center,"818 N. Carriage Parkway, Wichita, KS 67208"
1193_1,Sleep Medicine - Boardman Campus,"6505 Market Street, Building A, Boardman, Ohio 44512"
1198_1,Northwestern Medicine,"1475 Belvidere Road, Suite 203, Grayslake, IL 60030"
1203_1,Oaklawn Sleep Center,"401 E. Michigan Avenue, Marshall, MI 49068"
1205_2,OSF Sleep,"444 Roxbury Road, Rockford, IL 61107"
1207_1,UH Ahuja Risman Pavilion,"730 Som Center Road Suite 130, Mayfield, OH 44143"
1207_2,UH Ahuja Risman Pavilion,"25501 Chagrin Boulevard Suite 200, Beachwood, OH 44122"
1207_3,UH Ahuja Risman Pavilion,"8655 Market Street, Suite 1400, Mentor, OH 44060"
1207_4,UH Ahuja Risman Pavilion,"1000 Auburn Drive Suite 210, Beachwood, OH 44122"
1207_5,UH Ahuja Risman Pavilion,"730 Som Center Road Suite 170, Mayfield, OH 44143"
1209_1,Cleveland Clinic Sleep Disorders Center Main,"8800 Euclid Avenue YY30, Cleveland, OH 44106"
1210_1,UH Minoff Health Center,"3909 Orange Place, Orange Village, OH 44122"
1213_1,Sleep Disorders Center - Perryville Road,"3401 N. Perryville Road Suite 200, Rockford, IL 61114"
1214_1,Henry Ford Sleep Center - Jackson - Anderson Building,"205 N. East Avenue, CAB 4th Floor, Jackson, MI 49201"
1215_1,Integrated Sleep Services,"9010 Lorton Station Boulevard 220, Lorton, VA 22079"
1218_1,UH Suburban Health Center,"1611 S Green Road, South Euclid, OH 44121"
1222_1,"Bay Area Sleep Evaluation Center, LLC","6421 Saratoga Boulevard, Building 103, Corpus Christi, TX 78414"
1223_1,Sleep Disorders Center at Hillcrest Hospital,"6780 Mayfield Road, Mayfield Heights, OH 44124"
1225_1,Michigan Lung and Sleep Association,"26342 Gibraltar Road, Flat Rock, MI 48134"
1226_1,Serenity Sleep Center,"11901 Topperwien 904, Live Oak, TX 78233"
1228_1,Virginia Heart Sleep Center,"19450 Deerfield Avenue, Suite 100, Leesburg, VA 20176"
1235_1,Ascension Borgess Allegan Sleep Center,"555 Linn Street, Allegan, MI 49010"
1238_1,Willoughby Hills Family Health Center,"2570 SOM Center Road, Willoughby Hills, OH 44094"
1239_1,UH Geauga Health Center One,"8819 Commons Boulevard Suite 200, Twinsburg, OH 44087"
1239_2,UH Geauga Health Center One,"13221 Ravenna Road Suite 12, Chardon, OH 44024"
1239_3,UH Geauga Health Center One,"6847 N Chestnut Street, Suite 105, Ravenna, OH 44266"
1243_1,University of Michigan Sleep Disorders Center,"1500 E. Medical Center Drive C728 Med Inn Building, Ann Arbor, MI 48109"
1244_1,Pella Regional Health Center Sleep Disorder Center,"404 Jefferson Street, Pella, Iowa, 50219"
1246_1,Corewell Health Dearborn Hospital Sleep Lab,"14031 Pennsylvania Road A, Riverview, MI 48193"
1247_1,Virginia Hospital Center Sleep Lab,"1625 N. George Mason Drive, Arlington, VA 22205"
1248_1,Trinity Health Ann Arbor Sleep Disorders Center,"5301 Huron River Drive, Ann Arbor, MI 48106"
1250_2,San Antonio Sleep Centers,"1602 N Loop 1604 W Suite LL-114, San Antonio TX, 78248"
1254_1,Eaton Rapids Medical Center Sleep Center,"1500 S. Main Street  Entrance E, Eaton Rapids, MI 48827"
1255_1,Sibley Memorial Sleep Disorders Center,"5255 Loughboro Road NW, Washington, DC 20016"
1256_1,MedStar Shah Medical Group,"24035 Three Notch Road, Hollywood, MD 20636"
1257_1,UH Mentor Hopkins Health Center,"9000 Mentor Avenue, Mentor, OH 44060"
1258_1,Center for Sleep Disorders at the GW Medical Faculty Associates,"2021 K Street, NW, Suite 104, Washington, DC 20006"
1262_1,The Center for Sleep & Wake Disorders,"5454 Wisconsin Avenue 1335, Chevy Chase, MD 20815"
1264_1,University Hospitals TriPoint Medical Center,"7590 Auburn Road, Concord Township, OH 44077"
1266_1,"Eastern Iowa Sleep Center, LLC","350 N. Grandview Avenue, Dubuque, IA 52201"
1266_2,"Eastern Iowa Sleep Center, LLC","275 10th Street  SE, Suite 3330, Cedar Rapids, IA 52403"
1267_1,UH Geauga Concord Health Center,"13221 Ravenna Road Suite 3, Chardon, OH 44024"
1267_2,UH Geauga Concord Health Center,"7500 Auburn Road Suite 1500, Concord Twp, OH 44077"
1268_1,Laboratory for Sleep Disorders at MedStar Southern Maryland Hospital Center,"7503 Surratts Road, Clinton, MD 20735"
1270_1,Eastern Iowa Sleep Center,"1795 Highway 64 East, Anamosa, IA 52205"
1271_1,WRNMMC Sleep Disorders Center,"8901 Wisconsin Avenue, Building 9, 2nd Floor Suite 2985, Bethesda, MD 20889"
1277_1,American Sleep Medicine - Rockville,"15215 Shady Grove Road, Suite 301, Rockville, MD 20850"
1278_1,Pediatric Sleep Medicine Program,"1224 Graham Road, Suite 2010, Florissant, MO 63031"
1278_2,Pediatric Sleep Medicine Program,"13001 North Outer 40 Road, Suite 2E, Town and Country, MO 63017"
1278_7,Pediatric Sleep Medicine Program,"111 Michigan Avenue NW 4100, Washington, DC 20010-2970"
1279_1,"SleepOne Healthcare Services, LLC","7940 Floyd Curl Drive, Suite 220, San Antonio, TX 78229"
1279_2,"SleepOne Healthcare Services, LLC","7940 Floyd Curl Drive, Suite 250, San Antonio, TX 78229"
1279_3,"SleepOne Healthcare Services, LLC","7940 Floyd Curl Drive, Suite 260, San Antonio, TX 78229"
1280_2,"The Sleep Clinic, LLC","12321 Middlebrook Road, Suite 106, Germantown, MD 20874"
1287_1,Meritus Pulmonary Consultants,"11110 Medical Campus Road Suite 224, Hagerstown, MD 21742"
1291_1,Frederick Health Sleep Diagnostic Center,"400 W. Seventh Street, Frederick, MD 21701"
1293_1,Fulton County Medical Center,"214 Peach Orchard Road, McConnellsburg, PA 17233"
1294_1,Holland Hospital Sleep Center,"854 Washington Avenue Suite 150, Holland, MI 49423"
1296_1,St. Mary's Janesville Sleep Lab,"3400 E. Racine Street, Janesville, WI 53546"
1299_1,John D. Dingell Sleep Wake Disorders Center,"7470 Brockway Road, Yale, MI 48097-3458"
1299_2,John D. Dingell Sleep Wake Disorders Center,"1640 Fort Street, Suite D, Trenton, MI 48183-2040"
1299_3,John D. Dingell Sleep Wake Disorders Center,"44200 Woodward Avenue, Suite 212, Pontiac, MI 48341-5045"
1299_4,John D. Dingell Sleep Wake Disorders Center,"3245 East Jefferson Avenue, Detroit, MI 48207-4222"
1299_5,John D. Dingell Sleep Wake Disorders Center,"301 Piquette Street, Detroit, MI 48202-3513"
1299_6,John D. Dingell Sleep Wake Disorders Center,"4646 John R Street, Detroit, MI 48201-1916"
1301_1,Mercyhealth Sleep Center,"903 Mineral Point Avenue, Janesville, WI 53548"
1305_1,Michigan Institute for Sleep Medicine,47601 Grand River Avenue Sleep Lab A108
1306_1,Doctors Community Hospital Sleep Center,"8100 Good Luck Road, North Building 600, Lanham, MD 20706"
1309_1,Brighton Sleep Diagnostics Inc.,"7960 W Grand River 160, Brighton, MI 48814"
1310_1,The Center for Respiratory and Sleep Disorders,"44000 West 12 Mile Road, Suite 113, Novi, MI 48377"
1311_1,Consultants in Sleep & Pulmonary Medicine PLLC,"29275 W. 10 Mile Road, Farmington Hills, MI 48336"
1314_1,McLaren Greater Lansing Sleep & Alertness Center,"3101 Discovery Drive 500, Lansing, MI 48910"
